team_id,setup_link
test18,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTgiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImZhNThmZDIwYTAwZWM1Yzg0YjkyYzg1YiJ9.GgwAeAJjnJ6Mo_avapKOQ_4jWb_59LZPpanhvbUyQuI
test19,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTkiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImUwZDhlNjc3YWFhNjk2ZDJlNGM2ZjM1ZiJ9.93X7a8LncWjZZD46dScFsCjZTWh68s5XkK-tKsH0i1s
test20,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjAiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjI3N2IyYTM0MmNiNmU5OTU1MTZhOTlmZCJ9.8SZ6Qo7kMi-AEcGSb_3LU5nsFXImK7cOSjBLPYpW7oc
test21,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjEiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImI1YTU2YTRkYTM4M2UxNTY1OWM0YzIzZSJ9.skx1fXCkfKprtkpMauBtm7n8W3jpAqxeHgPSRY6lOjE
test22,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjIiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjAyMjg2OWQ2NjZlNDA4NWZhMTM3ODViYSJ9.RoHG8oh6xJRCw6Wvg-_w-wthmme9JikPMDnmxkckRO8
test23,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjMiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjIyMzhiMmVjNmI1NWY3ZWQ0NzZiYTRjMCJ9.KHwHVKAP0jrHuMl1n3ydex0zDnctELRGhmzmaghFLp4
test24,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjQiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImVjMzZjNjZmOTZlZWQzNjA1OTc0ZDA1NSJ9.i_kN8GJC79u4WRFi7PepsKcFay9mrWktk5-HOcLNy4c
test25,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjUiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImFiYTllZTc3NGZjNTc2ZmRhZmU3NGMwNiJ9.t1Cg0-IKyMnEzFuROWq9D_HUMRTXeMvJ-C-1HKVkpoE
test26,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjYiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6Ijg2NzQ2OGZmZWYzYzYxYjI4NDc1Nzc2MSJ9.e-E4hKAaTVcvntSpd66MoE6RiRD3p9XacPp7TIHHf-8
test27,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjciLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImU4NGJmNDdjNThlNjkwNWQzYzNiMzc2NyJ9.DnIxA3MDSLvpiy_sZOql5Oajxb3nzX65OmVSksq_ry8
test28,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjgiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjhiNWE5OTYzYzE2OTE4MDY3ZDkzNDM4NiJ9.J47OqRTESwJFnSdAtRjUHQuHDIe_aFlQ682od0wrjnk
test29,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MjkiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjJlYjY4NDc3MzFhYTIxOTRjMTAzMDE5YyJ9.wB0_clXKMbftbgwHFrFJnUuzIviFR6ockhxtfpZLgLA
test30,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MzAiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImYxNTg5NGVkNGI2YjlkN2EyYTc5NzExYSJ9.C88umNcPls3Nous07Id754SUnLzvPHv73JXzw_n67bs
